score,achieved_return,computational_cost,nb_calls
50,28.6856,172.992,23247
50,26.5471,172.607,23325
50,22.8687,175.921,23132
50,30.0197,174.234,23616
50,16.6668,173.64,23252
50,16.2998,173.261,23091
50,24.6889,172.934,23388
50,25.9682,172.443,23034
50,17.5821,173.847,22971
50,26.3262,179.065,23681
50,23.8166,173.159,22803
50,22.2057,172.392,23043
50,17.6147,173.642,23755
50,25.1908,172.532,22739
50,25.2159,172.889,23192
50,16.7936,173.092,23448
50,15.6187,173.576,22990
50,15.532,174.28,23232
50,25.6172,173.642,23211
50,22.4369,174.018,23126
50,20.4418,173.33,23240
50,28.2094,174.096,22984
50,21.7199,173.317,23011
50,17.642,172.574,23141
50,27.6997,173.074,23341
50,28.624,173.704,23217
50,17.2747,174.358,23343
50,19.8672,173.528,23346
50,21.1248,172.299,22981
50,17.157,172.974,23315
50,21.5142,172.126,22769
50,18.6716,173.151,23418
50,23.7355,172.708,23028
50,17.8474,174.317,23642
50,17.0131,172.964,23087
50,15.7762,173.108,23669
50,26.1205,173,23077
50,18.24,178.658,23113
50,28.6452,174.363,23689
50,26.8931,173.578,23518
50,23.0496,173.151,23524
50,16.2783,172.356,22947
50,18.744,173.745,23308
50,21.8505,174.062,23410
50,29.009,172.313,22936
50,23.4421,172.98,23012
50,22.2937,173.663,23370
50,20.7405,173.301,23570
50,15.6169,172.65,22910
50,25.4532,172.675,23021
50,15.3462,173.824,23360
50,18.5088,172.619,22946
50,24.7987,172.782,23132
50,19.1876,173.077,23268
50,20.1186,173.26,23328
50,26.3053,173.166,22896
50,14.2863,173.397,23519
50,24.6287,173.592,23632
50,24.3496,173.44,23544
50,19.5486,173.602,23032
50,16.3596,173.62,23354
50,23.0874,172.644,22784
50,18.2211,173.229,23034
50,20.3962,172.662,22960
50,20.467,172.948,23137
50,18.5226,173.482,23368
50,19.4364,174.438,23425
50,17.1008,173.772,23003
50,15.1451,172.776,22953
50,16.5676,173.49,23171
50,21.9673,174.289,22875
50,18.2636,173.429,23479
50,21.6683,173.487,22806
50,14.4745,172.553,23108
50,15.8457,173.232,22971
50,15.0752,175.222,23127
50,26.1108,174.365,23285
50,23.5168,174.005,23263
50,22.1303,174.418,23653
50,19.28,173.255,23465
50,21.6623,172.548,22961
50,20.3539,172.704,23282
50,19.6288,172.941,23267
50,22.5672,175.026,23029
50,21.2342,174.963,23208
50,16.8978,173.664,23469
50,18.1891,172.734,22916
50,20.719,172.35,22857
50,27.5441,173.955,23613
50,17.2803,173.514,23270
50,19.6791,173.717,23417
50,20.3941,172.459,22953
50,21.5571,173.561,23618
50,26.5456,174.67,23105
50,17.9977,173.626,23142
50,27.0181,173.629,23305
50,24.3815,173.917,23233
50,17.5851,175.797,23203
50,14.3499,173.314,23226
50,25.6173,172.958,23208
50,26.2705,176.091,23714
50,23.9413,173.388,22868
50,19.717,173.486,23599
50,21.5403,174.43,23369
50,21.5339,174.816,23969
50,18.3768,173.027,23097
50,24.8622,174.118,23777
50,23.3243,172.889,22863
50,22.0567,173.086,23268
50,21.0445,173.446,23671
50,16.9349,174.056,23456
50,18.7078,174.142,23113
50,25.0349,174.04,23367
50,24.662,173.816,23507
50,18.6501,173.16,23168
50,17.2196,172.775,23502
50,18.4726,173.021,23212
50,22.5934,173.518,23319
50,19.4685,173.395,23077
50,27.6102,173.11,23074
50,16.9561,174.286,23793
50,18.3487,173.289,22950
50,19.766,173.905,23404
50,22.5888,174.767,23863
50,25.1729,173.439,23317
50,12.0145,173.013,23269
50,22.0093,173.187,23425
50,26.4692,172.945,23014
50,16.1255,174.803,23117
50,17.513,173.811,23068
50,21.5644,173.333,23304
50,20.5728,175.429,23496
50,18.0793,176.177,23746
50,24.2262,177.193,23640
50,27.2277,175.685,23270
50,27.3538,175.231,23489
50,19.8479,173.903,23253
50,20.504,174.601,23436
50,23.5266,173.837,23102
50,25.2522,173.43,22942
50,17.5865,174.126,23423
50,24.8201,173.438,23136
50,24.5876,174.744,23395
50,23.536,173.837,23211
50,16.2632,175.284,23245
50,19.4558,176.044,23350
50,22.2304,175.979,23723
50,16.4733,175.544,23856
50,26.4023,174.614,23514
50,17.7283,173.273,23107
50,24.5673,177.368,23312
50,25.914,175.058,23613
50,18.1791,174.37,23396
50,22.5765,173.667,22959
50,21.6273,174.653,23083
50,18.5054,175.441,23380
50,23.3116,173.049,22833
50,16.5039,174.7,23055
50,21.8567,175.151,23051
50,20.2841,173.737,23208
50,16.8576,175.84,23172
50,15.6111,175.056,23534
50,26.1082,175.861,23116
50,18.7667,175.23,23666
50,22.4795,174.741,23271
50,17.5766,173.733,23195
50,26.6737,174.125,23591
50,15.4403,173.097,22942
50,17.4621,174.231,23500
50,15.0954,174.497,23280
50,24.2596,173.351,23097
50,25.3263,174.557,23205
50,17.153,174.417,23280
50,22.7852,174.424,23629
50,19.4262,175.369,23705
50,21.1777,174.773,23551
50,16.0864,173.605,23251
50,14.0622,174.423,23598
50,20.3108,175.977,23128
50,27.3875,176.878,23606
50,24.7989,174.127,23137
50,16.5933,173.771,23151
50,22.4561,173.099,22962
50,14.7548,174.465,23016
50,26.3375,173.559,23082
50,21.4948,174.307,23649
50,23.0271,175.251,23936
50,17.7267,174.928,23132
50,26.0274,174.316,23355
50,15.8228,174.427,23182
50,20.8191,173.75,23169
50,20.057,174.495,23107
50,25.3464,174.346,23166
50,22.3162,173.792,23473
50,16.3957,173.659,23381
50,26.6113,174.703,23222
50,14.7489,174.926,23033
50,25.9773,175.688,23254
50,26.9941,175.34,23699
50,22.9169,173.564,23094
50,21.698,173.155,23134
50,21.387,174.951,23720
50,21.2037,174.224,23234
50,26.802,174.11,23200
50,16.7872,173.711,23103
50,21.5228,173.052,22981
50,20.9989,175.495,22740
50,26.0829,176.144,23035
50,25.3343,173.688,22920
50,21.7295,173.488,23587
50,26.4852,173.452,23174
50,15.6185,173.319,23173
50,18.2336,174.642,23415
50,23.0484,173.95,22519
50,19.7862,175.02,23323
50,15.2511,174.84,23078
50,24.2999,175.1,23273
50,14.3763,173.065,23171
50,20.944,174.524,23613
50,20.1011,174.28,22996
50,29.508,175.063,23429
50,15.6837,174.027,23206
50,24.3199,173.771,23534
50,25.4881,173.709,23177
